Condition,Stimulus,Statement,CorAnsOdd,CorAnsEven,TypeOfStimuli,TotalShapesOnTable,TotalcubesOnTable,TotalOtherOnTable,VisibleShapes,Visiblecubes,VisibleOther,NotVisibleShapes,NotVisiblecubes,NotVisibleOther,NumOfBlocksAsked,BarrierPresent,WhyNo,Position,Colour,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpPrimerText.started,ExpTextISI.started,ExpPrimerText.stopped,ExpText.started,ExpImageISI.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.174314500007313,19.154073600002448,19.154073600002448,space,28.450289400003385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,017,001,2024-02-09_16h14.10.610,PsychoPy Exp,2023.1.2,59.99127727170455
BeliefN,ExpTrialStim/Square_B_Square_5.png,Adam THINKS there are TWO cubes,b,h,FB-Ig,2,2,0,1,1,0,1,1,0,2,B,PropTrueNoBelief,SB2: SD3,SB: SG,0,0,0,208,NA,NA,NA,NA,NA,47.77033410000149,0.14544269999896642,48.51986110000871,48.620028100005584,0.982049600002938,50.553335899996455,50.953764300007606,51.08151560000261,51.08151560000261,b,1,2.4026149999990594,53.50333190000674,53.50333190000674,53.50333190000674,53.50333190000674,NA,NA,NA,NA,NA,NA,017,001,2024-02-09_16h14.10.610,PsychoPy Exp,2023.1.2,59.99127727170455
KnowledgeN,ExpTrialStim/Square_B_2.png,Adam KNOWS there is ONE cube,b,h,TB-Ig,1,1,0,1,1,0,0,0,0,1,B,PropTrueNoKnowledge,SB2,SB,0,1,1,291,NA,NA,NA,NA,NA,53.50333190000674,0.00191269999777432,54.25325330000487,54.353245300007984,0.8438863000046695,56.28665710000496,56.686637500009965,56.788768500002334,56.788768500002334,h,0,1.7999522000027357,58.61991720000515,58.61991720000515,58.61991720000515,58.61991720000515,NA,NA,NA,NA,NA,NA,017,001,2024-02-09_16h14.10.610,PsychoPy Exp,2023.1.2,59.99127727170455
BeliefN,ExpTrialStim/Square_Square_NB_3.png,Adam THINKS there are ZERO cubes,b,h,TB-K,2,2,0,2,2,0,0,0,0,0,NB,PropFalse,SA3: SB1,SG: SP,0,2,2,176,NA,NA,NA,NA,NA,58.61991720000515,0.00236639998911414,59.353182400009246,59.4531685999973,0.8296749000001,61.38651870000467,61.78662030000123,61.88871559999825,61.88871559999825,b,1,1.8352840000006836,63.75324640001054,63.75324640001054,63.75324640001054,63.75324640001054,NA,NA,NA,NA,NA,NA,017,001,2024-02-09_16h14.10.610,PsychoPy Exp,2023.1.2,59.99127727170455
RealityN,ExpTrialStim/Square_B_1.png,"In REALITY, there are ZERO cubes",b,h,TB-Ig,1,1,0,1,1,0,0,0,0,0,B,PropFalse,SA2,SG,0,3,3,74,NA,NA,NA,NA,NA,63.75324640001054,0.00248120000469498,64.4864760000055,64.58648389999871,0.8293235000019195,66.51996309999959,66.91990560000704,67.0220096999983,67.0220096999983,b,1,1.5100441000104183,68.55317410000134,68.55317410000134,68.55317410000134,68.55317410000134,NA,NA,NA,NA,NA,NA,017,001,2024-02-09_16h14.10.610,PsychoPy Exp,2023.1.2,59.99127727170455
KnowledgeN,ExpTrialStim/Square_Square_NB_4.png,Adam KNOWS there is ONE cube,b,h,TB-K,2,2,0,2,2,0,0,0,0,1,NB,PropFalse,SA2: SB1,SP: SG,0,4,4,285,NA,NA,NA,NA,NA,68.55317410000134,0.00243150000460445,69.28643839999859,69.38662370000384,0.829211000003852,71.31992850000097,71.71976920000452,71.82195720000891,71.82195720000891,b,1,2.16652780000004,74.01966689999972,74.01966689999972,74.01966689999972,74.01966689999972,NA,NA,NA,NA,NA,NA,017,001,2024-02-09_16h14.10.610,PsychoPy Exp,2023.1.2,59.99127727170455
KnowledgeN,ExpTrialStim/B_Square_3.png,Adam KNOWS there is ONE cube,b,h,FB-Ig,1,1,0,0,0,0,1,1,0,1,B,PropTrueNoKnowledge,SD1,SP,0,5,5,310,NA,NA,NA,NA,NA,74.01966689999972,5.3170000319369e-4,74.75309630000265,74.8532841999986,0.8313644000008935,76.78653550001036,77.18656300001021,77.28869519999716,77.28869519999716,b,1,4.275349000003189,81.58652330000768,81.58652330000768,81.58652330000768,81.58652330000768,NA,NA,NA,NA,NA,NA,017,001,2024-02-09_16h14.10.610,PsychoPy Exp,2023.1.2,59.99127727170455
RealityN,ExpTrialStim/Triangle_Triangle_NB_2.png,"In REALITY, there are TWO cubes",b,h,TB-K,2,0,2,2,0,2,0,0,0,2,NB,PropFalse,TA2: TB3,TO: TR,0,6,6,61,NA,NA,NA,NA,NA,81.58652330000768,0.00203119999787304,82.31978340000205,82.41993560000265,0.8295648000057554,84.35321970000223,84.75325700000394,84.85536570000113,84.85536570000113,b,1,2.020661000002292,86.90309580000758,86.90309580000758,86.90309580000758,86.90309580000758,NA,NA,NA,NA,NA,NA,017,001,2024-02-09_16h14.10.610,PsychoPy Exp,2023.1.2,59.99127727170455
RealityY,ExpTrialStim/B_Square_2.png,"In REALITY, there is ONE cube",h,b,FB-Ig,1,1,0,0,0,0,1,1,0,1,B,-,SC3,SG,0,7,7,39,NA,NA,NA,NA,NA,86.90309580000758,0.00157619999663438,87.63639559999865,87.73636070000066,0.8298876000044402,89.66985900000145,90.06982319999952,90.17192649999924,90.17192649999924,h,1,1.976071500001126,92.16978320000636,92.16978320000636,92.16978320000636,92.16978320000636,NA,NA,NA,NA,NA,NA,017,001,2024-02-09_16h14.10.610,PsychoPy Exp,2023.1.2,59.99127727170455
KnowledgeY,ExpTrialStim/Square_Square_NB_2.png,Adam KNOWS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA2: SB3,SB: SG,0,8,8,229,NA,NA,NA,NA,NA,92.16978320000636,0.00195140000141691,92.9031690999982,93.00304550000874,0.8296937999984948,94.93641680000292,95.3365085999976,95.4384904000035,95.4384904000035,h,1,1.4611651000013808,96.9196413000027,96.9196413000027,96.9196413000027,96.9196413000027,NA,NA,NA,NA,NA,NA,017,001,2024-02-09_16h14.10.610,PsychoPy Exp,2023.1.2,59.99127727170455
