Condition,Stimulus,Statement,CorAnsOdd,CorAnsEven,TypeOfStimuli,TotalShapesOnTable,TotalcubesOnTable,TotalOtherOnTable,VisibleShapes,Visiblecubes,VisibleOther,NotVisibleShapes,NotVisiblecubes,NotVisibleOther,NumOfBlocksAsked,BarrierPresent,WhyNo,Position,Colour,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpPrimerText.started,ExpTextISI.started,ExpPrimerText.stopped,ExpText.started,ExpImageISI.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.094369300000835,30.07791459999862,30.07791459999862,space,25.078350900002988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,013,001,2024-02-08_17h16.03.185,PsychoPy Exp,2023.1.2,59.949127172389765
BeliefY,ExpTrialStim/Triangle_B_Square_4.png,Adam THINKS there are ZERO cubes,h,b,FB-Ig,2,1,1,1,0,1,1,1,0,0,B,-,SD3: TB1,SB: TO,0,0,0,161,NA,NA,NA,NA,NA,55.317468199995346,0.15174019998812582,56.060305599996354,56.16035589999228,0.9818996999965748,58.0937380999967,58.49380979999842,58.62289290000626,58.62289290000626,h,1,4.7416109000041615,63.39371380000375,63.39371380000375,63.39371380000375,63.39371380000375,NA,NA,NA,NA,NA,NA,013,001,2024-02-08_17h16.03.185,PsychoPy Exp,2023.1.2,59.949127172389765
BeliefY,ExpTrialStim/Triangle_Triangle_NB_1.png,Adam THINKS there are ZERO cubes,h,b,TB-K,2,0,2,2,0,2,0,0,0,0,NB,-,TA1: TB2,TY: TO,0,1,1,114,NA,NA,NA,NA,NA,63.39371380000375,0.0016814999980852,64.12683720000496,64.2270964000054,0.8277882999973372,66.16031979999389,66.56034989999898,66.66249689999677,66.66249689999677,h,1,5.189346500003012,71.87678479999886,71.87678479999886,71.87678479999886,71.87678479999886,NA,NA,NA,NA,NA,NA,013,001,2024-02-08_17h16.03.185,PsychoPy Exp,2023.1.2,59.949127172389765
KnowledgeY,ExpTrialStim/Triangle_Triangle_B_4.png,Adam KNOWS there are ZERO cubes,h,b,TB-Ig,2,0,2,2,0,2,0,0,0,0,B,-,TA2: TB1,TY: TR,0,2,2,237,NA,NA,NA,NA,NA,71.87678479999886,3.8320000749081e-4,72.61026639999181,72.71030520000204,0.8313810999970883,74.66024509999261,75.06029809999745,75.16256660000363,75.16256660000363,h,1,1.9456165000010517,77.1267058999947,77.1267058999947,77.1267058999947,77.1267058999947,NA,NA,NA,NA,NA,NA,013,001,2024-02-08_17h16.03.185,PsychoPy Exp,2023.1.2,59.949127172389765
BeliefY,ExpTrialStim/Square_Square_NB_6.png,Adam THINKS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA1: SB3,SG: SB,0,3,3,125,NA,NA,NA,NA,NA,77.1267058999947,3.9190000097732e-4,77.8602447000012,77.96018069999991,0.8313382000051206,79.89366230000451,80.2936755999981,80.39579690000392,80.39579690000392,h,1,2.033555100002559,82.46028790000128,82.46028790000128,82.46028790000128,82.46028790000128,NA,NA,NA,NA,NA,NA,013,001,2024-02-08_17h16.03.185,PsychoPy Exp,2023.1.2,59.949127172389765
RealityN,ExpTrialStim/Triangle_Triangle_B_2.png,"In REALITY, there is ONE cube",b,h,TB-K-B,2,0,2,2,0,2,0,0,0,1,B,PropFalse,TA2: TB3,TO: TR,0,4,4,81,NA,NA,NA,NA,NA,82.46028790000128,0.00170410001010168,83.19357059999311,83.29368770000292,0.8295148000033805,85.22708440000133,85.62702719999652,85.72910870000487,85.72910870000487,b,1,1.0272034999943571,86.77697449999687,86.77697449999687,86.77697449999687,86.77697449999687,NA,NA,NA,NA,NA,NA,013,001,2024-02-08_17h16.03.185,PsychoPy Exp,2023.1.2,59.949127172389765
BeliefN,ExpTrialStim/Triangle_B_Square_3.png,Adam THINKS there is ONE cube,b,h,FB-Ig,2,1,1,1,0,1,1,1,0,1,B,PropTrueNoBelief,SD1: TA2,SG: TR,0,5,5,214,NA,NA,NA,NA,NA,86.77697449999687,0.00169309999910183,87.51023699999496,87.61034990000189,0.8295078000082867,89.54366819999996,89.94363900000462,90.04567700000189,90.04567700000189,b,1,2.374688399999286,92.443474899992,92.443474899992,92.443474899992,92.443474899992,NA,NA,NA,NA,NA,NA,013,001,2024-02-08_17h16.03.185,PsychoPy Exp,2023.1.2,59.949127172389765
KnowledgeY,ExpTrialStim/Square_Square_NB_5.png,Adam KNOWS there are TWO cubes,h,b,TB-K,2,2,0,2,2,0,0,0,0,2,NB,-,SA3: SB2,SB: SP,0,6,6,232,NA,NA,NA,NA,NA,92.443474899992,0.00178769999183714,93.1768824000028,93.27696610000568,0.8294401000021026,95.2102598000056,95.61029290000442,95.71243689999392,95.71243689999392,h,1,3.1393210999958683,98.87680539999565,98.87680539999565,98.87680539999565,98.87680539999565,NA,NA,NA,NA,NA,NA,013,001,2024-02-08_17h16.03.185,PsychoPy Exp,2023.1.2,59.949127172389765
BeliefY,ExpTrialStim/Triangle_B_1.png,Adam THINKS there are ZERO cubes,h,b,TB-Ig,1,0,1,1,0,1,0,0,0,0,B,-,TA2,TR,0,7,7,126,NA,NA,NA,NA,NA,98.87680539999565,4.890999989584e-4,99.61019649999798,99.7103119999956,0.8313662000000477,101.64368249999823,102.04363410000224,102.14573319999909,102.14573319999909,h,1,2.1783399999985704,104.34342170000308,104.34342170000308,104.34342170000308,104.34342170000308,NA,NA,NA,NA,NA,NA,013,001,2024-02-08_17h16.03.185,PsychoPy Exp,2023.1.2,59.949127172389765
BeliefY,ExpTrialStim/Square_Square_B_7.png,Adam THINKS there are TWO cubes,h,b,TB-K-B,2,2,0,2,2,0,0,0,0,2,B,-,SA1: SB2,SG: SP,0,8,8,140,NA,NA,NA,NA,NA,104.34342170000308,9.2260001110844e-4,105.0768437999941,105.17695700000333,0.8306118000036804,107.11025559999688,107.51028610000505,107.612354900004,107.612354900004,h,1,1.2958168000041042,108.92684770000052,108.92684770000052,108.92684770000052,108.92684770000052,NA,NA,NA,NA,NA,NA,013,001,2024-02-08_17h16.03.185,PsychoPy Exp,2023.1.2,59.949127172389765
