Statement_Type,Reg_Neg,Truth_Value,Experimental,Scenario,Stimuli_Type,Stimulus,Statement,Statement_Number,CorAnsOdd,CorAnsEven,Barrier,Why_False,Check_Trial,Exp_Trial.thisRepN,Exp_Trial.thisTrialN,Exp_Trial.thisN,Exp_Trial.thisIndex,thisRow.t,notes,Exp_Intro.started,Exp_Intro_Text.started,Exp_Intro_Press_SPACE_Text.started,Exp_Intro_Press_SPACE.started,Exp_Intro.stopped,Exp_Intro_Press_SPACE.keys,Exp_Intro_Press_SPACE.rt,Exp_Intro_Press_SPACE.duration,Exp_Routine.started,Exp_Routine_ISI.started,Exp_Routine_Statement_Primer.started,Exp_Routine_Statement_Primer.stopped,Exp_Routine_Statement.started,Exp_Routine_Image_Primer.started,Exp_Routine_Image_Primer.stopped,Exp_Routine_Image.started,Exp_Routine_Key_Resp.started,Exp_Routine.stopped,Exp_Routine_Key_Resp.keys,Exp_Routine_Key_Resp.corr,Exp_Routine_Key_Resp.rt,Exp_Routine_Key_Resp.duration,Break.started,Break_Text.started,Break_Text.stopped,Break_Key_Resp.started,Break_Key_Resp.stopped,Break.stopped,Break_Key_Resp.keys,Break_Key_Resp.rt,Break_Key_Resp.duration,Exp_End.started,Exp_End_Text.started,Exp_End_Key_Resp.started,Exp_End.stopped,Exp_End_Key_Resp.keys,Exp_End_Key_Resp.rt,Exp_End_Key_Resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00293439999222755,0.02427689987234771,2.009547600056976,2.009547600056976,5.801039499929175,space,3.779822600074112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,058,001,2025-10-21_14h06.39.728,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-21 14h06.50.316172 +0100
Knowledge,Neg,FALSE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_2.png,Adam does NOT KNOW there is ONE cube,One,b,h,Y,PropFalse,N,0,0,0,41,5.92661920003593,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.922810799907893,0.12178960000164808,5.998516599880531,6.375439899973571,6.475665000034496,8.475531299831346,8.875673899892718,8.994868899928406,8.994868899928406,10.17824889998883,h,1,1.1787588000297546,NA,10.17900549992919,10.192051899852231,10.192051899852231,10.192051899852231,10.192051899852231,10.17934020003304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,058,001,2025-10-21_14h06.39.728,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-21 14h06.50.316172 +0100
Belief,Reg,FALSE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_4.png,Adam THINKS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,1,1,184,10.192051899852231,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.179809999885038,1.7879996448755e-4,10.283300000010058,10.658644399838522,10.758792199892923,12.758881499990821,13.159016499994324,13.260977299883962,13.260977299883962,14.162899799877778,h,1,0.8974208000581712,NA,14.163779299939051,14.175543899880722,14.175543899880722,14.175543899880722,14.175543899880722,14.164707300020382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,058,001,2025-10-21_14h06.39.728,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-21 14h06.50.316172 +0100
Knowledge,Reg,FALSE,N,FB-Ig,B_T,PsychoPyStudy5Stim/B_T_4.png,Adam KNOWS there are ZERO cubes,Zero,b,h,N,PropTrueNoKnow,Y,0,2,2,310,14.175543899880722,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.165363899897784,5.0409999676048e-4,14.275894499849528,14.658602699870244,14.758836499881,16.75902540003881,17.158874499844387,17.26100779999979,17.26100779999979,18.67822959995829,h,1,1.4004998998716474,NA,18.678716799942777,18.692069499986246,18.692069499986246,18.692069499986246,18.692069499986246,18.67924929992296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,058,001,2025-10-21_14h06.39.728,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-21 14h06.50.316172 +0100
Knowledge,Reg,TRUE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_1.png,Adam KNOWS there is ONE cube,One,h,b,N,-,N,0,3,3,140,18.692069499986246,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.679617600049824,2.8560007922351e-4,18.764364100061357,19.141927999909967,19.242025600047786,21.242236899910495,21.642221400048584,21.744623200036585,21.744623200036585,22.64500949997455,b,1,0.8926145997829735,NA,22.64559239987284,22.658751499839127,22.658751499839127,22.658751499839127,22.658751499839127,22.646233699982982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,058,001,2025-10-21_14h06.39.728,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-21 14h06.50.316172 +0100
Knowledge,Neg,TRUE,N,TB-K,TT_B,PsychoPyStudy5Stim/TT_B_3.png,Adam does NOT KNOW there is ONE cube,One,h,b,Y,-,N,0,4,4,82,22.658751499839127,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.646670900052413,3.3840001560747e-4,22.73799870000221,23.10878079989925,23.208753899903968,25.20885499985889,25.60894720000215,25.71108529996127,25.71108529996127,29.66247499990277,b,1,3.942778400145471,NA,29.66319099999964,29.675487200031057,29.675487200031057,29.675487200031057,29.675487200031057,29.663938999874517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,058,001,2025-10-21_14h06.39.728,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-21 14h06.50.316172 +0100
Belief,Reg,TRUE,N,TB-K-B,TT_B,PsychoPyStudy5Stim/TT_B_7.png,Adam THINKS there are TWO cubes,Two,h,b,N,-,N,0,5,5,248,29.675487200031057,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.66446419991553,4.0349992923438e-4,29.757899099960923,30.14217199990526,30.24228799995035,32.24208019999787,32.64218989992514,32.74435259983875,32.74435259983875,35.46222810004838,b,1,2.7012261999771,NA,35.462919199839234,35.475413099862635,35.475413099862635,35.475413099862635,35.475413099862635,35.463790299836546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,058,001,2025-10-21_14h06.39.728,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-21 14h06.50.316172 +0100
Belief,Reg,FALSE,N,TB-K-B,DD_B,PsychoPyStudy5Stim/DD_B_5.png,Adam THINKS there is ONE cube,One,b,h,N,PropFalse,N,0,6,6,236,35.475413099862635,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.464330199873075,4.1229999624192e-4,35.580626299837604,35.958694899920374,36.05879419995472,38.058658899972215,38.4587091000285,38.56097520003095,38.56097520003095,40.128832599846646,h,1,1.5577001997735351,NA,40.12954799993895,40.14198169996962,40.14198169996962,40.14198169996962,40.14198169996962,40.13036029995419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,058,001,2025-10-21_14h06.39.728,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-21 14h06.50.316172 +0100
Belief,Reg,TRUE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_3.png,Adam THINKS there is ONE cube,One,h,b,N,-,N,0,7,7,142,40.14198169996962,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.13096360000782,4.7599989920854e-4,40.223519399994984,40.60893739992753,40.70890809991397,42.70873979991302,43.10870800004341,43.21111569995992,43.21111569995992,44.029948599869385,b,1,0.8026342999655753,NA,44.03117009997368,44.04192680004053,44.04192680004053,44.04192680004053,44.04192680004053,44.03251469996758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,058,001,2025-10-21_14h06.39.728,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-21 14h06.50.316172 +0100
Belief,Neg,FALSE,N,TB-K,TD_B,PsychoPyStudy5Stim/TD_B_8.png,Adam does NOT THINK there is ONE cube,One,b,h,Y,PropFalse,N,0,8,8,127,44.04192680004053,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.03354119998403,6.8409997038543e-4,44.12877089995891,44.50858459994197,44.60885520000011,46.60887119988911,47.008773299865425,47.11116029997356,47.11116029997356,51.961658800020814,h,1,4.838284499943256,NA,51.96197939990088,51.97513259993866,51.97513259993866,51.97513259993866,51.97513259993866,51.96233899984509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,058,001,2025-10-21_14h06.39.728,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-21 14h06.50.316172 +0100
