Statement_Type,Reg_Neg,Truth_Value,Experimental,Scenario,Stimuli_Type,Stimulus,Statement,Statement_Number,CorAnsOdd,CorAnsEven,Barrier,Why_False,Check_Trial,Exp_Trial.thisRepN,Exp_Trial.thisTrialN,Exp_Trial.thisN,Exp_Trial.thisIndex,thisRow.t,notes,Exp_Intro.started,Exp_Intro_Text.started,Exp_Intro_Press_SPACE_Text.started,Exp_Intro_Press_SPACE.started,Exp_Intro.stopped,Exp_Intro_Press_SPACE.keys,Exp_Intro_Press_SPACE.rt,Exp_Intro_Press_SPACE.duration,Exp_Routine.started,Exp_Routine_ISI.started,Exp_Routine_Statement_Primer.started,Exp_Routine_Statement_Primer.stopped,Exp_Routine_Statement.started,Exp_Routine_Image_Primer.started,Exp_Routine_Image_Primer.stopped,Exp_Routine_Image.started,Exp_Routine_Key_Resp.started,Exp_Routine.stopped,Exp_Routine_Key_Resp.keys,Exp_Routine_Key_Resp.corr,Exp_Routine_Key_Resp.rt,Exp_Routine_Key_Resp.duration,Break.started,Break_Text.started,Break_Text.stopped,Break_Key_Resp.started,Break_Key_Resp.stopped,Break.stopped,Break_Key_Resp.keys,Break_Key_Resp.rt,Break_Key_Resp.duration,Exp_End.started,Exp_End_Text.started,Exp_End_Key_Resp.started,Exp_End.stopped,Exp_End_Key_Resp.keys,Exp_End_Key_Resp.rt,Exp_End_Key_Resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00286689994391053,0.02503259992226958,2.0024073999375105,2.0024073999375105,10.559090900002047,space,8.535714600002393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,040,001,2025-10-13_14h13.20.423,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-13 14h13.33.117199 +0100
Knowledge,Neg,FALSE,N,TB-K,TT_B,PsychoPyStudy5Stim/TT_B_5.png,Adam does NOT KNOW there are TWO cubes,Two,b,h,Y,PropFalse,N,0,0,0,92,10.67148839996662,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.668416799977422,0.10933649993967264,10.75554959999863,11.134846200002356,11.234983999980614,13.23515209998004,13.635144299943931,13.758966999943368,13.758966999943368,21.970225399942137,h,1,8.195273700053804,NA,21.970911099924702,21.98481279995758,21.98481279995758,21.98481279995758,21.98481279995758,21.971230300026946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,040,001,2025-10-13_14h13.20.423,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-13 14h13.33.117199 +0100
Reality,Reg,TRUE,N,FB-Ig,B_TT,PsychoPyStudy5Stim/B_TT_1.png,"In REALITY, there are TWO cubes",Two,h,b,N,-,N,0,1,1,331,21.98481279995758,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.97162510000635,1.8680002540349e-4,22.07246029993985,22.451775699970312,22.55171139992308,24.551772499922663,24.951727999956347,25.05367309995927,25.05367309995927,26.504377499921247,b,1,1.4369287999579683,NA,26.505028999992646,26.5181221999228,26.5181221999228,26.5181221999228,26.5181221999228,26.50575959996786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,040,001,2025-10-13_14h13.20.423,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-13 14h13.33.117199 +0100
Knowledge,Neg,TRUE,N,TB-K,TD_B,PsychoPyStudy5Stim/TD_B_4.png,Adam does NOT KNOW there are TWO cubes,Two,h,b,Y,-,N,0,2,2,107,26.5181221999228,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.506271600024775,3.9870000910013e-4,26.592062199953943,26.968111200025305,27.06824299995787,29.0684405999491,29.46842129994184,29.570243799942546,29.570243799942546,36.70448840002064,b,1,7.1287598999915645,NA,36.70515459997114,36.71827770001255,36.71827770001255,36.71827770001255,36.71827770001255,36.705826699966565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,040,001,2025-10-13_14h13.20.423,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-13 14h13.33.117199 +0100
Belief,Reg,FALSE,N,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_3.png,Adam THINKS there are ZERO cubes,Zero,b,h,N,PropFalse,N,0,3,3,285,36.71827770001255,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.70634539995808,3.8310000672936e-4,36.80457869998645,37.18476249999367,37.284916699980386,39.28505059995223,39.68510629993398,39.7868839999428,39.7868839999428,41.50432830001227,h,1,1.7113217000151053,NA,41.50490679999348,41.51828399999067,41.51828399999067,41.51828399999067,41.51828399999067,41.50558050000109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,040,001,2025-10-13_14h13.20.423,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-13 14h13.33.117199 +0100
Belief,Neg,TRUE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_2.png,Adam does NOT THINK there are TWO cubes,Two,h,b,Y,-,N,0,4,4,37,41.51828399999067,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.50603859999683,3.8159999530762e-4,41.605734699987806,41.98498239996843,42.08511959994212,44.08510779996868,44.485106499982066,44.58682899991982,44.58682899991982,46.687981899944134,b,1,2.0873972000554204,NA,46.68870749999769,46.701661200029776,46.701661200029776,46.701661200029776,46.701661200029776,46.68946619995404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,040,001,2025-10-13_14h13.20.423,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-13 14h13.33.117199 +0100
Belief,Neg,FALSE,N,TB-K,TD_B,PsychoPyStudy5Stim/TD_B_1.png,Adam does NOT THINK there is ONE cube,One,b,h,Y,PropFalse,N,0,5,5,120,46.701661200029776,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.69002590002492,4.3679994996637e-4,46.781017099972814,47.15162949997466,47.25180700002238,49.25171270000283,49.65163279999979,49.75351549999323,49.75351549999323,63.754253200022504,b,0,13.993286999990232,NA,63.75486979994457,63.76826909999363,63.76826909999363,63.76826909999363,63.76826909999363,63.75550500000827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,040,001,2025-10-13_14h13.20.423,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-13 14h13.33.117199 +0100
Belief,Neg,FALSE,N,TB-K,TD_B,PsychoPyStudy5Stim/TD_B_6.png,Adam does NOT THINK there is ONE cube,One,b,h,Y,PropFalse,N,0,6,6,125,63.76826909999363,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.75599360000342,3.9049994666129e-4,63.857344200019725,64.23473609995563,64.33515759999864,66.33511520002503,66.73500719992444,66.83682269998826,66.83682269998826,80.63721279997844,b,0,13.79843319999054,NA,80.6376803999301,80.65146490000188,80.65146490000188,80.65146490000188,80.65146490000188,80.63820399995893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,040,001,2025-10-13_14h13.20.423,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-13 14h13.33.117199 +0100
Knowledge,Reg,FALSE,N,FB-Ig,B_T,PsychoPyStudy5Stim/B_T_1.png,Adam KNOWS there are ZERO cubes,Zero,b,h,N,PropTrueNoKnow,Y,0,7,7,307,80.65146490000188,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.6385654999176,2.8420006856322e-4,80.73264459997881,81.1181923999684,81.21820330002811,83.21836049994454,83.61826040002052,83.72001609997824,83.72001609997824,86.4208004999673,h,1,2.698018800001591,NA,86.42142679996323,86.4348213999765,86.4348213999765,86.4348213999765,86.4348213999765,86.4220627999166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,040,001,2025-10-13_14h13.20.423,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-13 14h13.33.117199 +0100
Knowledge,Reg,FALSE,N,TB-K-B,DD_B,PsychoPyStudy5Stim/DD_B_9.png,Adam KNOWS there is ONE cube,One,b,h,N,PropFalse,N,0,8,8,223,86.4348213999765,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.4225103999488,3.463999601081e-4,86.51882400002796,86.90135940001346,87.0013890999835,89.00160469999537,89.40156129992101,89.50332150002941,89.50332150002941,91.9874227999244,h,1,2.4670716000255197,NA,91.98797549994195,92.00147090002427,92.00147090002427,92.00147090002427,92.00147090002427,91.98857259994838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,040,001,2025-10-13_14h13.20.423,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-13 14h13.33.117199 +0100
