Statement_Type,Reg_Neg,Truth_Value,Experimental,Scenario,Stimuli_Type,Stimulus,Statement,Statement_Number,CorAnsOdd,CorAnsEven,Barrier,Why_False,Check_Trial,Exp_Trial.thisRepN,Exp_Trial.thisTrialN,Exp_Trial.thisN,Exp_Trial.thisIndex,thisRow.t,notes,Exp_Intro.started,Exp_Intro_Text.started,Exp_Intro_Press_SPACE_Text.started,Exp_Intro_Press_SPACE.started,Exp_Intro.stopped,Exp_Intro_Press_SPACE.keys,Exp_Intro_Press_SPACE.rt,Exp_Intro_Press_SPACE.duration,Exp_Routine.started,Exp_Routine_ISI.started,Exp_Routine_Statement_Primer.started,Exp_Routine_Statement_Primer.stopped,Exp_Routine_Statement.started,Exp_Routine_Image_Primer.started,Exp_Routine_Image_Primer.stopped,Exp_Routine_Image.started,Exp_Routine_Key_Resp.started,Exp_Routine.stopped,Exp_Routine_Key_Resp.keys,Exp_Routine_Key_Resp.corr,Exp_Routine_Key_Resp.rt,Exp_Routine_Key_Resp.duration,Break.started,Break_Text.started,Break_Text.stopped,Break_Key_Resp.started,Break_Key_Resp.stopped,Break.stopped,Break_Key_Resp.keys,Break_Key_Resp.rt,Break_Key_Resp.duration,Exp_End.started,Exp_End_Text.started,Exp_End_Key_Resp.started,Exp_End.stopped,Exp_End_Key_Resp.keys,Exp_End_Key_Resp.rt,Exp_End_Key_Resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00323180004488676,0.03119829995557665,2.004311900003813,2.004311900003813,3.525471600005403,space,1.515526100061834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,041,001,2025-10-15_09h47.07.002,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-15 09h47.17.355758 +0100
Reality,Reg,FALSE,N,FB-Ig,B_TT,PsychoPyStudy5Stim/B_TT_5.png,"In REALITY, there is ONE cube",One,b,h,N,-,N,0,0,0,335,3.6439348999410863,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.640317399986088,0.1148667000234127,3.728607399971224,4.103488599997945,4.2035866000223905,6.203664800035767,6.6035050000064075,6.723628700012341,6.723628700012341,7.689831799943931,b,1,0.9643584999721496,NA,7.690953399986029,7.703391799936071,7.703391799936071,7.703391799936071,7.703391799936071,7.69145269994624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,041,001,2025-10-15_09h47.07.002,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-15 09h47.17.355758 +0100
Reality,Reg,FALSE,N,NB-TB-K,T_NB,PsychoPyStudy5Stim/T_NB_7.png,"In REALITY, there are ZERO cubes",Zero,b,h,N,PropFalse,N,0,1,1,146,7.703391799936071,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.692093300051056,2.8590008150786e-4,7.782247800030746,8.153390899999067,8.25369189993944,10.253690300043672,10.653522599954158,10.755986499949358,10.755986499949358,11.839674100046976,b,1,1.0678887000540271,NA,11.840117800049484,11.85335520002991,11.85335520002991,11.85335520002991,11.85335520002991,11.840583199984394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,041,001,2025-10-15_09h47.07.002,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-15 09h47.17.355758 +0100
Reality,Reg,TRUE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_1.png,"In REALITY, there are TWO cubes",Two,h,b,N,-,N,0,2,2,191,11.85335520002991,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.840917099965736,2.6390003040432e-4,11.92825100000482,12.303481900016775,12.403612499940207,14.403633499983698,14.803481900016775,14.90596500004176,14.90596500004176,15.523572299978696,h,1,0.6139423999702558,NA,15.524103199946694,15.536688299966045,15.536688299966045,15.536688299966045,15.536688299966045,15.524667699937709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,041,001,2025-10-15_09h47.07.002,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-15 09h47.17.355758 +0100
Belief,Reg,TRUE,N,FB-Ig,B_T,PsychoPyStudy5Stim/B_T_5.png,Adam THINKS there are ZERO cubes,Zero,h,b,N,-,Y,0,3,3,316,15.536688299966045,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.52507059997879,3.1779997516423e-4,15.613365099998193,15.986627700040115,16.08680369996,18.08692999999039,18.48685879993718,18.589322000043467,18.589322000043467,19.540159499971196,h,1,0.9466928000329062,NA,19.540761500014924,19.553345500025895,19.553345500025895,19.553345500025895,19.553345500025895,19.54139629995916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,041,001,2025-10-15_09h47.07.002,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-15 09h47.17.355758 +0100
Knowledge,Reg,TRUE,N,NB-TB-K,D_NB,PsychoPyStudy5Stim/D_NB_6.png,Adam KNOWS there are ZERO cubes,Zero,h,b,N,-,N,0,4,4,133,19.553345500025895,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.54184359998908,3.4820009022951e-4,19.645793000003323,20.019976699957624,20.120052900048904,22.120052300044335,22.52017919998616,22.62325940001756,22.62325940001756,24.123478499939665,h,1,1.4892140999436378,NA,24.12414830003399,24.136648899991997,24.136648899991997,24.136648899991997,24.136648899991997,24.12493739998899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,041,001,2025-10-15_09h47.07.002,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-15 09h47.17.355758 +0100
Knowledge,Neg,TRUE,Y,FB-Ig,T_B_T,PsychoPyStudy5Stim/T_B_T_2.png,Adam does NOT KNOW there are TWO cubes,Two,h,b,Y,-,N,0,5,5,1,24.136648899991997,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.125502999988385,4.5099994167685e-4,24.21205800003372,24.58675390004646,24.68696349998936,26.686767000006512,27.086826500017196,27.18951860000379,27.18951860000379,28.673641699948348,h,1,1.482790800044313,NA,28.67429929994978,28.68670399999246,28.68670399999246,28.68670399999246,28.68670399999246,28.67494689999148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,041,001,2025-10-15_09h47.07.002,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-15 09h47.17.355758 +0100
Belief,Reg,FALSE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_6.png,Adam THINKS there is ONE cube,One,b,h,N,PropFalse,N,0,6,6,190,28.68670399999246,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.675446199951693,3.722000401467e-4,28.764114000019617,29.13662560004741,29.23706149996724,31.23687989998143,31.63677630003076,31.73927789996378,31.73927789996378,32.80712929996662,b,1,1.0525323000038045,NA,32.80800640000962,32.819981100037694,32.819981100037694,32.819981100037694,32.819981100037694,32.808930399944074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,041,001,2025-10-15_09h47.07.002,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-15 09h47.17.355758 +0100
Belief,Neg,FALSE,N,TB-K,TD_B,PsychoPyStudy5Stim/TD_B_8.png,Adam does NOT THINK there is ONE cube,One,b,h,Y,PropFalse,N,0,7,7,127,32.819981100037694,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.80959179997444,5.3750001825392e-4,32.90499089995865,33.28677450004034,33.38682829996105,35.38681519997772,35.78677789994981,35.889281700016,35.889281700016,38.37275029998273,b,1,2.471424800110981,NA,38.37309649994131,38.38657279999461,38.38657279999461,38.38657279999461,38.38657279999461,38.373466299963184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,041,001,2025-10-15_09h47.07.002,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-15 09h47.17.355758 +0100
Belief,Neg,FALSE,N,NB-TB-K,TT_NB,PsychoPyStudy5Stim/TT_NB_1.png,Adam does NOT THINK there are TWO cubes,Two,b,h,Y,PropFalse,N,0,8,8,72,38.38657279999461,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.373736100038514,2.1890003699809e-4,38.45759959996212,38.83642539998982,38.93694389995653,40.93673710001167,41.33676670002751,41.43917170003988,41.43917170003988,44.48956629994791,b,1,3.040547800017521,NA,44.48997610004153,44.50318530004006,44.50318530004006,44.50318530004006,44.50318530004006,44.49041920003947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,041,001,2025-10-15_09h47.07.002,Study_5_PsychoPy_Experiment,2024.1.5,NA,2025-10-15 09h47.17.355758 +0100
