Condition,TrueFalse,Scenario,StimType,Stimulus,Statement,StatementNum,CorAnsEven,CorAnsOdd,TotalObjects,TotalDistractors,TotalTargets,VisibleObjects,VisibleDistractors,VisibleTargets,HiddenObjects,HiddenDistractors,HiddenTargets,Barrier,WhyFalse,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpISI.started,ExpPrimerText.started,ExpPrimerText.stopped,ExpText.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.98203990003094,13.954932900029236,13.954932900029236,space,41.531680800020695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,040,001,2024-10-28_13h26.27.110,PsychoPy Exp,2023.1.2,60.01637249326864
Knowledge,TRUE,TB-K,D_NB,PsychoPyStudy2Stim/D_NB_1.png,Adam KNOWS there are ZERO cubes,0,b,h,1,1,0,1,1,0,0,0,0,NB,-,0,0,0,216,NA,NA,NA,NA,NA,0.21073980000801384,55.79272830008995,56.170604000100866,56.27075380005408,58.27066530007869,58.67061560007278,58.79737919999752,58.79737919999752,b,1,1.2572518000379205,60.070367000065744,60.070367000065744,60.070367000065744,60.070367000065744,NA,NA,NA,NA,NA,NA,040,001,2024-10-28_13h26.27.110,PsychoPy Exp,2023.1.2,60.01637249326864
Knowledge,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_6.png,Adam KNOWS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoKnowledge,0,1,1,317,NA,NA,NA,NA,NA,4.0709995664656e-4,60.1431212000316,60.52055210003164,60.62070299999323,62.62066280003637,63.020574500085786,63.12268790008966,63.12268790008966,h,1,1.771716200048104,64.92058870010078,64.92058870010078,64.92058870010078,64.92058870010078,NA,NA,NA,NA,NA,NA,040,001,2024-10-28_13h26.27.110,PsychoPy Exp,2023.1.2,60.01637249326864
Belief,TRUE,TB-K,D_NB,PsychoPyStudy2Stim/D_NB_2.png,Adam THINKS there are ZERO cubes,0,b,h,1,1,0,1,1,0,0,0,0,NB,-,0,2,2,109,NA,NA,NA,NA,NA,0.00107270001899451,65.02036480000243,65.40383290010504,65.50400720001198,67.50398420006968,67.90399400005117,68.00615880009718,68.00615880009718,b,1,1.4161457000300288,69.45379480009433,69.45379480009433,69.45379480009433,69.45379480009433,NA,NA,NA,NA,NA,NA,040,001,2024-10-28_13h26.27.110,PsychoPy Exp,2023.1.2,60.01637249326864
Reality,FALSE,TB-Ig,D_B_D,PsychoPyStudy2Stim/D_B_D_1.png,"In REALITY, there are TWO cubes",2,h,b,2,2,0,1,1,0,1,1,0,B,PropFalse,0,3,3,76,NA,NA,NA,NA,NA,5.9740000870078e-4,69.54969370004255,69.9205061000539,70.02059480000753,72.02060430007987,72.42051570001058,72.5226647000527,72.5226647000527,h,1,0.6917504000011832,73.23717530001886,73.23717530001886,73.23717530001886,73.23717530001886,NA,NA,NA,NA,NA,NA,040,001,2024-10-28_13h26.27.110,PsychoPy Exp,2023.1.2,60.01637249326864
Reality,TRUE,TB-Ig,D_B_D,PsychoPyStudy2Stim/D_B_D_3.png,"In REALITY, there are ZERO cubes",0,b,h,2,2,0,1,1,0,1,1,0,B,-,0,4,4,24,NA,NA,NA,NA,NA,0.00122630002442747,73.32639090006705,73.70383370004129,73.803963100072,75.80400790006388,76.20378430001438,76.30610310006887,76.30610310006887,b,1,1.1484412000281736,77.47032469999976,77.47032469999976,77.47032469999976,77.47032469999976,NA,NA,NA,NA,NA,NA,040,001,2024-10-28_13h26.27.110,PsychoPy Exp,2023.1.2,60.01637249326864
Belief,TRUE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_6.png,Adam THINKS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,NB,-,0,5,5,125,NA,NA,NA,NA,NA,4.3150002602487e-4,77.54407130007166,77.9206225000089,78.02054640010465,80.0205959000159,80.4205374000594,80.52266510005575,80.52266510005575,b,1,1.0839208000106737,81.63721410010476,81.63721410010476,81.63721410010476,81.63721410010476,NA,NA,NA,NA,NA,NA,040,001,2024-10-28_13h26.27.110,PsychoPy Exp,2023.1.2,60.01637249326864
Belief,TRUE,TB-K,TD_NB,PsychoPyStudy2Stim/TD_NB_2.png,Adam THINKS there is ONE cube,1,b,h,2,1,1,2,1,1,0,0,0,NB,-,0,6,6,118,NA,NA,NA,NA,NA,0.00172280007973313,81.74180030007847,82.12048949999735,82.22044639999513,84.22044860001188,84.62038110010326,84.72261610010173,84.72261610010173,b,1,2.051640900084749,86.80371850007214,86.80371850007214,86.80371850007214,86.80371850007214,NA,NA,NA,NA,NA,NA,040,001,2024-10-28_13h26.27.110,PsychoPy Exp,2023.1.2,60.01637249326864
Reality,TRUE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_5.png,"In REALITY, there are TWO cubes",2,b,h,2,0,2,1,0,1,1,0,1,B,-,0,7,7,48,NA,NA,NA,NA,NA,9.4130006618797e-4,86.8850311000133,87.27052310004365,87.37058370001614,89.37047170009464,89.77062200009823,89.8727910000598,89.8727910000598,b,1,0.621368799940683,90.52049280004576,90.52049280004576,90.52049280004576,90.52049280004576,NA,NA,NA,NA,NA,NA,040,001,2024-10-28_13h26.27.110,PsychoPy Exp,2023.1.2,60.01637249326864
Reality,TRUE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_3.png,"In REALITY, there are TWO cubes",2,b,h,2,0,2,1,0,1,1,0,1,B,-,0,8,8,40,NA,NA,NA,NA,NA,4.0710007306188e-4,90.60122870001942,90.97047150006983,91.07050460006576,93.0704495999962,93.47043760004452,93.57266290008556,93.57266290008556,b,1,0.993523900047876,94.58694920002016,94.58694920002016,94.58694920002016,94.58694920002016,NA,NA,NA,NA,NA,NA,040,001,2024-10-28_13h26.27.110,PsychoPy Exp,2023.1.2,60.01637249326864
