Condition,TrueFalse,Scenario,StimType,Stimulus,Statement,StatementNum,CorAnsEven,CorAnsOdd,TotalObjects,TotalDistractors,TotalTargets,VisibleObjects,VisibleDistractors,VisibleTargets,HiddenObjects,HiddenDistractors,HiddenTargets,Barrier,WhyFalse,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpISI.started,ExpPrimerText.started,ExpPrimerText.stopped,ExpText.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.827028200030327,26.805155799956992,26.805155799956992,space,7.809928300091997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,013,001,2024-10-08_12h14.30.564,PsychoPy Exp,2023.1.2,60.009565499772826
Reality,TRUE,TB-K,D_NB,PsychoPyStudy2Stim/D_NB_1.png,"In REALITY, there are ZERO cubes",0,b,h,1,1,0,1,1,0,0,0,0,NB,-,0,0,0,0,NA,NA,NA,NA,NA,0.2156732999719679,34.94488409999758,35.32101579988375,35.42106670001522,37.42096100002527,37.82123239990324,37.95799939986318,37.95799939986318,h,1,0.992967400001362,38.97094370005652,38.97094370005652,38.97094370005652,38.97094370005652,NA,NA,NA,NA,NA,NA,013,001,2024-10-08_12h14.30.564,PsychoPy Exp,2023.1.2,60.009565499772826
Reality,FALSE,TB-K,T_NB,PsychoPyStudy2Stim/T_NB_2.png,"In REALITY, there are TWO cubes",2,h,b,1,0,1,1,0,1,0,0,0,NB,PropFalse,0,1,1,58,NA,NA,NA,NA,NA,0.00155290006659924,39.04410140006803,39.42108600004576,39.52123939990997,41.52120399987325,41.921189199900255,42.02351760002784,42.02351760002784,b,1,1.448033900000155,43.487566200084984,43.487566200084984,43.487566200084984,43.487566200084984,NA,NA,NA,NA,NA,NA,013,001,2024-10-08_12h14.30.564,PsychoPy Exp,2023.1.2,60.009565499772826
Belief,FALSE,TB-Ig,D_B_D,PsychoPyStudy2Stim/D_B_D_4.png,Adam THINKS there is ONE cube,1,h,b,2,2,0,1,1,0,1,1,0,B,PropFalse,0,2,2,187,NA,NA,NA,NA,NA,4.5729987323284e-4,43.562892799964175,43.937750400044024,44.037687100004405,46.03763099992648,46.43759460002184,46.54045319999568,46.54045319999568,b,1,1.2662619999609888,47.83751059998758,47.83751059998758,47.83751059998758,47.83751059998758,NA,NA,NA,NA,NA,NA,013,001,2024-10-08_12h14.30.564,PsychoPy Exp,2023.1.2,60.009565499772826
Reality,TRUE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_5.png,"In REALITY, there are TWO cubes",2,b,h,2,0,2,2,0,2,0,0,0,NB,-,0,3,3,16,NA,NA,NA,NA,NA,4.000999033451e-4,47.912981499917805,48.28745729988441,48.3876410999801,50.38760909996927,50.78763290005736,50.89026209991425,50.89026209991425,h,1,0.4523579000961035,51.370806199964136,51.370806199964136,51.370806199964136,51.370806199964136,NA,NA,NA,NA,NA,NA,013,001,2024-10-08_12h14.30.564,PsychoPy Exp,2023.1.2,60.009565499772826
Reality,TRUE,TB-Ig,D_B_D,PsychoPyStudy2Stim/D_B_D_2.png,"In REALITY, there are ZERO cubes",0,b,h,2,2,0,1,1,0,1,1,0,B,-,0,4,4,23,NA,NA,NA,NA,NA,4.1600014083087e-4,51.449103499995545,51.82082300004549,51.92091099987738,53.92100630002096,54.320898700039834,54.42356329993345,54.42356329993345,h,1,0.5670892000198364,55.02073119999841,55.02073119999841,55.02073119999841,55.02073119999841,NA,NA,NA,NA,NA,NA,013,001,2024-10-08_12h14.30.564,PsychoPy Exp,2023.1.2,60.009565499772826
Belief,TRUE,TB-Ig,D_B,PsychoPyStudy2Stim/D_B_1.png,Adam THINKS there are ZERO cubes,0,b,h,1,1,0,1,1,0,0,0,0,B,-,0,5,5,126,NA,NA,NA,NA,NA,4.1659991256892e-4,55.100884000072256,55.47084530000575,55.57095029996708,57.570965900085866,57.970863099908456,58.07358899991959,58.07358899991959,h,1,1.6689768999349326,59.770779700018466,59.770779700018466,59.770779700018466,59.770779700018466,NA,NA,NA,NA,NA,NA,013,001,2024-10-08_12h14.30.564,PsychoPy Exp,2023.1.2,60.009565499772826
Knowledge,FALSE,TB-Ig,D_B_D,PsychoPyStudy2Stim/D_B_D_2.png,Adam KNOWS there are ZERO cubes,0,h,b,2,2,0,1,1,0,1,1,0,B,PropTrueNoKnowledge,0,6,6,293,NA,NA,NA,NA,NA,3.969999961555e-4,59.85060629993677,60.22078339988366,60.3208949000109,62.32090550009161,62.72091929987073,62.82345649995841,62.82345649995841,b,1,2.816067199921235,65.67104659997858,65.67104659997858,65.67104659997858,65.67104659997858,NA,NA,NA,NA,NA,NA,013,001,2024-10-08_12h14.30.564,PsychoPy Exp,2023.1.2,60.009565499772826
Belief,TRUE,TB-K,D_NB,PsychoPyStudy2Stim/D_NB_1.png,Adam THINKS there are ZERO cubes,0,b,h,1,1,0,1,1,0,0,0,0,NB,-,0,7,7,108,NA,NA,NA,NA,NA,0.00172349996864795,65.77126759989187,66.15438569989055,66.25432670000009,68.2544148999732,68.65432580001652,68.75674359989353,68.75674359989353,h,1,1.7149508001748472,70.48769299988635,70.48769299988635,70.48769299988635,70.48769299988635,NA,NA,NA,NA,NA,NA,013,001,2024-10-08_12h14.30.564,PsychoPy Exp,2023.1.2,60.009565499772826
Belief,TRUE,TB-K,DD_NB,PsychoPyStudy2Stim/DD_NB_2.png,Adam THINKS there are ZERO cubes,0,b,h,2,2,0,2,2,0,0,0,0,NB,-,0,8,8,115,NA,NA,NA,NA,NA,0.00172209995798766,70.55904760002159,70.93760539987125,71.03759659989737,73.03773780004121,73.43773170001805,73.54008099995553,73.54008099995553,h,1,0.8028166000731289,74.37090529990382,74.37090529990382,74.37090529990382,74.37090529990382,NA,NA,NA,NA,NA,NA,013,001,2024-10-08_12h14.30.564,PsychoPy Exp,2023.1.2,60.009565499772826
