Condition,TrueFalse,Scenario,StimType,Stimulus,Statement,StatementNum,CorAnsEven,CorAnsOdd,TotalObjects,TotalDistractors,TotalTargets,VisibleObjects,VisibleDistractors,VisibleTargets,HiddenObjects,HiddenDistractors,HiddenTargets,Barrier,WhyFalse,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpISI.started,ExpPrimerText.started,ExpPrimerText.stopped,ExpText.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.702146099996753,22.68449089990463,22.68449089990463,space,12.939147100085393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,042,001,2024-10-28_16h01.01.659,PsychoPy Exp,2023.1.2,60.023973575912386
Knowledge,FALSE,FB-Ig,D_B_T,PsychoPyStudy2Stim/D_B_T_3.png,Adam KNOWS there is ONE cube,1,h,b,2,1,1,1,1,0,1,0,1,B,PropTrueNoKnowledge,0,0,0,320,NA,NA,NA,NA,NA,0.20181779994163665,35.92457629996352,36.30016729992349,36.400289400015026,38.4004037999548,38.80037169996649,38.93433089996688,38.93433089996688,h,1,1.8174636999610811,40.76682819996495,40.76682819996495,40.76682819996495,40.76682819996495,NA,NA,NA,NA,NA,NA,042,001,2024-10-28_16h01.01.659,PsychoPy Exp,2023.1.2,60.023973575912386
Reality,TRUE,FB-Ig,D_B_T,PsychoPyStudy2Stim/D_B_T_2.png,"In REALITY, there is ONE cube",1,b,h,2,1,1,1,1,0,1,0,1,B,-,0,1,1,51,NA,NA,NA,NA,NA,5.8569991961121e-4,40.86572949995752,41.25023759994656,41.35034659993835,43.350359899923205,43.75026469992008,43.85257439990528,43.85257439990528,b,1,0.6429195000091568,44.5168924999889,44.5168924999889,44.5168924999889,44.5168924999889,NA,NA,NA,NA,NA,NA,042,001,2024-10-28_16h01.01.659,PsychoPy Exp,2023.1.2,60.023973575912386
Knowledge,FALSE,TB-Ig,D_B_D,PsychoPyStudy2Stim/D_B_D_4.png,Adam KNOWS there are ZERO cubes,0,h,b,2,2,0,1,1,0,1,1,0,B,PropTrueNoKnowledge,0,2,2,295,NA,NA,NA,NA,NA,0.0014465000713244,44.60817469994072,44.9835529999109,45.083544999943115,47.08372479991522,47.48365039995406,47.58603060001042,47.58603060001042,h,1,1.349427100038156,48.96682029997464,48.96682029997464,48.96682029997464,48.96682029997464,NA,NA,NA,NA,NA,NA,042,001,2024-10-28_16h01.01.659,PsychoPy Exp,2023.1.2,60.023973575912386
Knowledge,TRUE,TB-K-B,DD_B,PsychoPyStudy2Stim/DD_B_8.png,Adam KNOWS there are ZERO cubes,0,b,h,2,2,0,2,2,0,0,0,0,B,-,0,3,3,241,NA,NA,NA,NA,NA,7.854999275878e-4,49.07312539999839,49.45023550000042,49.55034999991767,51.55019849992823,51.95026620000135,52.05262899992522,52.05262899992522,b,1,0.7155562000116333,52.783430699957535,52.783430699957535,52.783430699957535,52.783430699957535,NA,NA,NA,NA,NA,NA,042,001,2024-10-28_16h01.01.659,PsychoPy Exp,2023.1.2,60.023973575912386
Knowledge,TRUE,TB-K-B,TD_B,PsychoPyStudy2Stim/TD_B_2.png,Adam KNOWS there is ONE cube,1,b,h,2,1,1,2,1,1,0,0,0,B,-,0,4,4,259,NA,NA,NA,NA,NA,0.00187639996875077,52.857473099953495,53.23354980000295,53.33341139997355,55.33363539993297,55.7336939999368,55.83585789997596,55.83585789997596,b,1,0.6355730999493971,56.50009689992294,56.50009689992294,56.50009689992294,56.50009689992294,NA,NA,NA,NA,NA,NA,042,001,2024-10-28_16h01.01.659,PsychoPy Exp,2023.1.2,60.023973575912386
Belief,FALSE,TB-Ig,D_B_D,PsychoPyStudy2Stim/D_B_D_4.png,Adam THINKS there is ONE cube,1,h,b,2,2,0,1,1,0,1,1,0,B,PropFalse,0,5,5,187,NA,NA,NA,NA,NA,6.8050005938857e-4,56.58154449996073,56.96685670001898,57.06685569998808,59.06697629997507,59.46707799995784,59.56916259997524,59.56916259997524,h,1,1.1986176999052989,60.78338119992986,60.78338119992986,60.78338119992986,60.78338119992986,NA,NA,NA,NA,NA,NA,042,001,2024-10-28_16h01.01.659,PsychoPy Exp,2023.1.2,60.023973575912386
Knowledge,FALSE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_4.png,Adam KNOWS there is ONE cube,1,h,b,2,0,2,2,0,2,0,0,0,NB,PropFalse,0,6,6,285,NA,NA,NA,NA,NA,5.1499996334314e-4,60.85273349995259,61.23354649997782,61.333656499977224,63.333603799925186,63.73367519991007,63.83586719993036,63.83586719993036,h,1,1.4678279999643564,65.33338630001526,65.33338630001526,65.33338630001526,65.33338630001526,NA,NA,NA,NA,NA,NA,042,001,2024-10-28_16h01.01.659,PsychoPy Exp,2023.1.2,60.023973575912386
Knowledge,FALSE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_2.png,Adam KNOWS there are ZERO cubes,0,h,b,2,0,2,2,0,2,0,0,0,NB,PropFalse,0,7,7,283,NA,NA,NA,NA,NA,0.00190729997120797,65.40443929994944,65.7834889999358,65.88354129996151,67.88350419991184,68.28364229993895,68.3857769999886,68.3857769999886,b,0,0.7419389000860974,69.15026119991671,69.15026119991671,69.15026119991671,69.15026119991671,NA,NA,NA,NA,NA,NA,042,001,2024-10-28_16h01.01.659,PsychoPy Exp,2023.1.2,60.023973575912386
Knowledge,TRUE,TB-K-B,TD_B,PsychoPyStudy2Stim/TD_B_3.png,Adam KNOWS there is ONE cube,1,b,h,2,1,1,2,1,1,0,0,0,B,-,0,8,8,260,NA,NA,NA,NA,NA,0.00210180005524307,69.2524521999294,69.63346489996184,69.73360479995608,71.73361160000786,72.13361619994976,72.23579249996692,72.23579249996692,b,1,0.73987930000294,73.00000020000152,73.00000020000152,73.00000020000152,73.00000020000152,NA,NA,NA,NA,NA,NA,042,001,2024-10-28_16h01.01.659,PsychoPy Exp,2023.1.2,60.023973575912386
Belief,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_5.png,Adam THINKS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoBelief,0,9,9,204,NA,NA,NA,NA,NA,0.00219149992335587,73.07038349995855,73.45019859995227,73.55030459992122,75.55034259997774,75.95009860000573,76.05243699997663,76.05243699997663,h,1,0.7155706998892128,76.78335139993578,76.78335139993578,76.78335139993578,76.78335139993578,NA,NA,NA,NA,NA,NA,042,001,2024-10-28_16h01.01.659,PsychoPy Exp,2023.1.2,60.023973575912386
Belief,FALSE,TB-K,T_NB,PsychoPyStudy2Stim/T_NB_2.png,Adam THINKS there are TWO cubes,2,h,b,1,0,1,1,0,1,0,0,0,NB,PropFalse,0,10,10,166,NA,NA,NA,NA,NA,0.00212960003409534,76.84853730001487,77.23319309996441,77.33331849996466,79.3334963999223,79.73352989996783,79.83575169998221,79.83575169998221,h,1,1.059562799986452,80.9166437999811,80.9166437999811,80.9166437999811,80.9166437999811,NA,NA,NA,NA,NA,NA,042,001,2024-10-28_16h01.01.659,PsychoPy Exp,2023.1.2,60.023973575912386
Reality,TRUE,TB-K-B,TD_B,PsychoPyStudy2Stim/TD_B_6.png,"In REALITY, there is ONE cube",1,b,h,2,1,1,2,1,1,0,0,0,B,-,0,11,11,35,NA,NA,NA,NA,NA,5.21200010553e-4,81.01728189992718,81.4001755999634,81.50012929993682,83.50022359995637,83.90025279996917,84.00238989992067,84.00238989992067,b,1,0.6532688000006601,84.68353479995858,84.68353479995858,84.68353479995858,84.68353479995858,NA,NA,NA,NA,NA,NA,042,001,2024-10-28_16h01.01.659,PsychoPy Exp,2023.1.2,60.023973575912386
Belief,TRUE,TB-Ig,D_B,PsychoPyStudy2Stim/D_B_2.png,Adam THINKS there are ZERO cubes,0,b,h,1,1,0,1,1,0,0,0,0,B,-,0,12,12,127,NA,NA,NA,NA,NA,0.00186299998313188,84.78680799994618,85.1667754999362,85.26689779991284,87.2667475999333,87.66685099992901,87.7690398999257,87.7690398999257,h,0,2.390616200049408,90.18346590001602,90.18346590001602,90.18346590001602,90.18346590001602,NA,NA,NA,NA,NA,NA,042,001,2024-10-28_16h01.01.659,PsychoPy Exp,2023.1.2,60.023973575912386
Belief,TRUE,TB-Ig,D_B_D,PsychoPyStudy2Stim/D_B_D_1.png,Adam THINKS there are ZERO cubes,0,b,h,2,2,0,1,1,0,1,1,0,B,-,0,13,13,130,NA,NA,NA,NA,NA,0.00211050000507384,90.2683105999604,90.65013660001568,90.75030569999944,92.75021809991448,93.15001869993284,93.25239429995418,93.25239429995418,b,1,1.9316266999812797,95.20008410001174,95.20008410001174,95.20008410001174,95.20008410001174,NA,NA,NA,NA,NA,NA,042,001,2024-10-28_16h01.01.659,PsychoPy Exp,2023.1.2,60.023973575912386
Knowledge,TRUE,TB-K,T_NB,PsychoPyStudy2Stim/T_NB_1.png,Adam KNOWS there is ONE cube,1,b,h,1,0,1,1,0,1,0,0,0,NB,-,0,14,14,219,NA,NA,NA,NA,NA,0.00191909994464367,95.289376599947,95.66672079998534,95.76686139998492,97.76673779997508,98.16685939999296,98.26940270001067,98.26940270001067,b,1,0.4418748000171035,98.7332427999936,98.7332427999936,98.7332427999936,98.7332427999936,NA,NA,NA,NA,NA,NA,042,001,2024-10-28_16h01.01.659,PsychoPy Exp,2023.1.2,60.023973575912386
Reality,FALSE,TB-K-B,DD_B,PsychoPyStudy2Stim/DD_B_13.png,"In REALITY, there are TWO cubes",2,h,b,2,2,0,2,2,0,0,0,0,B,PropFalse,0,15,15,80,NA,NA,NA,NA,NA,5.5949995294213e-4,98.80483659997115,99.18341139995027,99.2834941999754,101.28353129990865,101.68345050001516,101.78576299990527,101.78576299990527,h,1,0.766752100083977,102.58329189999496,102.58329189999496,102.58329189999496,102.58329189999496,NA,NA,NA,NA,NA,NA,042,001,2024-10-28_16h01.01.659,PsychoPy Exp,2023.1.2,60.023973575912386
Belief,TRUE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_5.png,Adam THINKS there is ONE cube,1,b,h,2,0,2,1,0,1,1,0,1,B,-,0,16,16,156,NA,NA,NA,NA,NA,4.5010005123913e-4,102.65359429991804,103.0334315999644,103.13350220001304,105.1334957999643,105.5334233000176,105.63568840001244,105.63568840001244,b,1,1.7395836999639869,107.39998809993268,107.39998809993268,107.39998809993268,107.39998809993268,NA,NA,NA,NA,NA,NA,042,001,2024-10-28_16h01.01.659,PsychoPy Exp,2023.1.2,60.023973575912386
