Condition,TrueFalse,Scenario,StimType,Stimulus,Statement,StatementNum,CorAnsEven,CorAnsOdd,TotalObjects,TotalDistractors,TotalTargets,VisibleObjects,VisibleDistractors,VisibleTargets,HiddenObjects,HiddenDistractors,HiddenTargets,Barrier,WhyFalse,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpISI.started,ExpPrimerText.started,ExpPrimerText.stopped,ExpText.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.645016200374812,22.640244800131768,22.640244800131768,space,31.552123700268567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,024,001,2024-10-14_16h44.51.336,PsychoPy Exp,2023.1.2,59.564724858400126
Knowledge,TRUE,TB-K,DD_NB,PsychoPyStudy2Stim/DD_NB_1.png,Adam KNOWS there are ZERO cubes,0,b,h,2,2,0,2,2,0,0,0,0,NB,-,0,0,0,222,NA,NA,NA,NA,NA,0.19372439989820123,54.49381480040029,54.89273380022496,54.99260220024735,56.990938500035554,57.3908851002343,57.52134760003537,57.52134760003537,b,1,3.255680900067091,60.80685240030289,60.80685240030289,60.80685240030289,60.80685240030289,NA,NA,NA,NA,NA,NA,024,001,2024-10-14_16h44.51.336,PsychoPy Exp,2023.1.2,59.564724858400126
Belief,FALSE,TB-K,TD_NB,PsychoPyStudy2Stim/TD_NB_1.png,Adam THINKS there are ZERO cubes,0,h,b,2,1,1,2,1,1,0,0,0,NB,PropFalse,0,1,1,171,NA,NA,NA,NA,NA,4.0470017120242e-4,60.882264900021255,61.27407340006903,61.375844600144774,63.37438310030848,63.773930800147355,63.87359100021422,63.87359100021422,h,1,1.574636199977249,65.4734713002108,65.4734713002108,65.4734713002108,65.4734713002108,NA,NA,NA,NA,NA,NA,024,001,2024-10-14_16h44.51.336,PsychoPy Exp,2023.1.2,59.564724858400126
Reality,TRUE,TB-K-B,TD_B,PsychoPyStudy2Stim/TD_B_9.png,"In REALITY, there is ONE cube",1,b,h,2,1,1,2,1,1,0,0,0,B,-,0,2,2,37,NA,NA,NA,NA,NA,5.7360017672181e-4,65.54827910009772,65.94097840040922,66.04103220021352,68.040476200170815,68.440416500438,68.5405994001776,68.5405994001776,b,1,1.8680618000216784,70.44145600032061,70.44145600032061,70.44145600032061,70.44145600032061,NA,NA,NA,NA,NA,NA,024,001,2024-10-14_16h44.51.336,PsychoPy Exp,2023.1.2,59.564724858400126
Knowledge,TRUE,TB-K-B,DD_B,PsychoPyStudy2Stim/DD_B_4.png,Adam KNOWS there are ZERO cubes,0,b,h,2,2,0,2,2,0,0,0,0,B,-,0,3,3,237,NA,NA,NA,NA,NA,0.00173320015892386,70.52768180007115,70.92357600014657,71.02387590007856,73.02439990034327,73.4240385000594,73.52370890043676,73.52370890043676,b,1,2.7245756001211703,76.27396850008518,76.27396850008518,76.27396850008518,76.27396850008518,NA,NA,NA,NA,NA,NA,024,001,2024-10-14_16h44.51.336,PsychoPy Exp,2023.1.2,59.564724858400126
Knowledge,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_6.png,Adam KNOWS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoKnowledge,0,4,4,311,NA,NA,NA,NA,NA,9.2459982261061e-4,76.35406780010089,76.75744529999793,76.8568577002734,78.85681130038574,79.2568261004053,79.35662620002404,79.35662620002404,h,1,2.163697600364685,81.54146340023726,81.54146340023726,81.54146340023726,81.54146340023726,NA,NA,NA,NA,NA,NA,024,001,2024-10-14_16h44.51.336,PsychoPy Exp,2023.1.2,59.564724858400126
Knowledge,TRUE,TB-K-B,DD_B,PsychoPyStudy2Stim/DD_B_8.png,Adam KNOWS there are ZERO cubes,0,b,h,2,2,0,2,2,0,0,0,0,B,-,0,5,5,241,NA,NA,NA,NA,NA,0.00156429968774318,81.6381560000591,82.04139200039208,82.14152250019833,84.14106830023229,84.54064240027219,84.64043620042503,84.64043620042503,b,1,4.151786299888045,88.82391530042514,88.82391530042514,88.82391530042514,88.82391530042514,NA,NA,NA,NA,NA,NA,024,001,2024-10-14_16h44.51.336,PsychoPy Exp,2023.1.2,59.564724858400126
Belief,TRUE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_3.png,Adam THINKS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,B,-,0,6,6,136,NA,NA,NA,NA,NA,9.7749987617135e-4,88.90937860030681,89.30940980045125,89.40924860024825,91.40641020005567,91.80765240034088,91.90684910025448,91.90684910025448,b,1,3.0694035002961755,95.00681640021504,95.00681640021504,95.00681640021504,95.00681640021504,NA,NA,NA,NA,NA,NA,024,001,2024-10-14_16h44.51.336,PsychoPy Exp,2023.1.2,59.564724858400126
Reality,FALSE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_6.png,"In REALITY, there is ONE cube",1,h,b,2,0,2,2,0,2,0,0,0,NB,PropFalse,0,7,7,71,NA,NA,NA,NA,NA,6.6519994288682e-4,95.09335710015148,95.49051840044558,95.59078630013391,97.5908071002923,97.99117470020428,98.090871500317,98.090871500317,h,1,0.7660682001151145,98.87503890041262,98.87503890041262,98.87503890041262,98.87503890041262,NA,NA,NA,NA,NA,NA,024,001,2024-10-14_16h44.51.336,PsychoPy Exp,2023.1.2,59.564724858400126
Belief,FALSE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_1.png,Adam THINKS there are ZERO cubes,0,h,b,2,0,2,2,0,2,0,0,0,NB,PropFalse,0,8,8,174,NA,NA,NA,NA,NA,0.00122819980606436,98.95888100005686,99.35757760005072,99.45807980000971,101.45766730001196,101.85770180029796,101.95735670020804,101.95735670020804,h,1,1.5312815001234412,103.50671220012008,103.50671220012008,103.50671220012008,103.50671220012008,NA,NA,NA,NA,NA,NA,024,001,2024-10-14_16h44.51.336,PsychoPy Exp,2023.1.2,59.564724858400126
Knowledge,FALSE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_4.png,Adam KNOWS there is ONE cube,1,h,b,2,0,2,2,0,2,0,0,0,NB,PropFalse,0,9,9,285,NA,NA,NA,NA,NA,4.2589986696839e-4,103.5777608002536,103.97416900005192,104.07419380033387,106.07335260044783,106.4741766001098,106.57554500037804,106.57554500037804,h,1,1.529457800090313,108.12382070021704,108.12382070021704,108.12382070021704,108.12382070021704,NA,NA,NA,NA,NA,NA,024,001,2024-10-14_16h44.51.336,PsychoPy Exp,2023.1.2,59.564724858400126
Knowledge,TRUE,TB-K-B,DD_B,PsychoPyStudy2Stim/DD_B_10.png,Adam KNOWS there are ZERO cubes,0,b,h,2,2,0,2,2,0,0,0,0,B,-,0,10,10,243,NA,NA,NA,NA,NA,7.1759987622499e-4,108.20377820031716,108.6071327002719,108.70707770017908,110.70753540005536,111.10737120034172,111.20655910018831,111.20655910018831,b,1,3.1376691004261374,114.37490300042556,114.37490300042556,114.37490300042556,114.37490300042556,NA,NA,NA,NA,NA,NA,024,001,2024-10-14_16h44.51.336,PsychoPy Exp,2023.1.2,59.564724858400126
Reality,TRUE,TB-K-B,DD_B,PsychoPyStudy2Stim/DD_B_16.png,"In REALITY, there are ZERO cubes",0,b,h,2,2,0,2,2,0,0,0,0,B,-,0,11,11,29,NA,NA,NA,NA,NA,0.00125859957188367,114.46712350007148,114.8569762003608,114.95685940003024,116.95706280041486,117.35652500018476,117.4563635000959,117.4563635000959,b,1,1.9597426000982523,119.44010870018974,119.44010870018974,119.44010870018974,119.44010870018974,NA,NA,NA,NA,NA,NA,024,001,2024-10-14_16h44.51.336,PsychoPy Exp,2023.1.2,59.564724858400126
Knowledge,FALSE,TB-K,DD_NB,PsychoPyStudy2Stim/DD_NB_3.png,Adam KNOWS there are TWO cubes,2,h,b,2,2,0,2,2,0,0,0,0,NB,PropFalse,0,12,12,278,NA,NA,NA,NA,NA,4.2410008609294e-4,119.5115765002556,119.90807490004228,120.00633880030364,122.00754130026326,122.40704950038344,122.50701400032268,122.50701400032268,h,1,4.4289893000386655,126.9566438002512,126.9566438002512,126.9566438002512,126.9566438002512,NA,NA,NA,NA,NA,NA,024,001,2024-10-14_16h44.51.336,PsychoPy Exp,2023.1.2,59.564724858400126
Belief,FALSE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_2.png,Adam THINKS there are ZERO cubes,0,h,b,2,0,2,2,0,2,0,0,0,NB,PropFalse,0,13,13,175,NA,NA,NA,NA,NA,4.4119963422417e-4,127.03304450027645,127.42386860027908,127.52595650032164,129.523927600123,129.92425450030714,130.02439100015908,130.02439100015908,h,1,2.1276468001306057,132.17321130027997,132.17321130027997,132.17321130027997,132.17321130027997,NA,NA,NA,NA,NA,NA,024,001,2024-10-14_16h44.51.336,PsychoPy Exp,2023.1.2,59.564724858400126
Reality,TRUE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_5.png,"In REALITY, there are TWO cubes",2,b,h,2,0,2,1,0,1,1,0,1,B,-,0,14,14,48,NA,NA,NA,NA,NA,3.9799977093935e-4,132.24522130005062,132.64021430024877,132.7405747002922,134.74011770030484,135.1401511002332,135.24042859999463,135.24042859999463,b,1,1.4236226002685726,136.69033890031278,136.69033890031278,136.69033890031278,136.69033890031278,NA,NA,NA,NA,NA,NA,024,001,2024-10-14_16h44.51.336,PsychoPy Exp,2023.1.2,59.564724858400126
Reality,FALSE,TB-Ig,D_B,PsychoPyStudy2Stim/D_B_1.png,"In REALITY, there are TWO cubes",2,h,b,1,1,0,1,1,0,0,0,0,B,PropFalse,0,15,15,72,NA,NA,NA,NA,NA,6.2330020591616e-4,136.77040520031005,137.17378150019795,137.27366160042584,139.27381850033998,139.67422650009394,139.77405830007046,139.77405830007046,h,1,1.5618948000483217,141.35670170001686,141.35670170001686,141.35670170001686,141.35670170001686,NA,NA,NA,NA,NA,NA,024,001,2024-10-14_16h44.51.336,PsychoPy Exp,2023.1.2,59.564724858400126
Belief,TRUE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_3.png,Adam THINKS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,NB,-,0,16,16,122,NA,NA,NA,NA,NA,4.5089982450008e-4,141.42836920032278,141.82370710000396,141.92368340026587,143.92366120032966,144.32319860020652,144.42308149999008,144.42308149999008,b,1,1.753639300353825,146.20661160023883,146.20661160023883,146.20661160023883,146.20661160023883,NA,NA,NA,NA,NA,NA,024,001,2024-10-14_16h44.51.336,PsychoPy Exp,2023.1.2,59.564724858400126
Knowledge,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_4.png,Adam KNOWS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoKnowledge,0,17,17,309,NA,NA,NA,NA,NA,4.9539981409907e-4,146.2816064003855,146.67456310009584,146.77381280018017,148.77343030041084,149.17331320000812,149.27315620006993,149.27315620006993,h,1,2.3268508999608457,151.62369160028177,151.62369160028177,151.62369160028177,151.62369160028177,NA,NA,NA,NA,NA,NA,024,001,2024-10-14_16h44.51.336,PsychoPy Exp,2023.1.2,59.564724858400126
Knowledge,TRUE,TB-K-B,DD_B,PsychoPyStudy2Stim/DD_B_12.png,Adam KNOWS there are ZERO cubes,0,b,h,2,2,0,2,2,0,0,0,0,B,-,0,18,18,245,NA,NA,NA,NA,NA,6.7330012097954e-4,151.70829010009766,152.10711860004812,152.20801640022546,154.2069618999958,154.60671220021322,154.70683480007574,154.70683480007574,b,1,4.165212499909103,158.88951530028135,158.88951530028135,158.88951530028135,158.88951530028135,NA,NA,NA,NA,NA,NA,024,001,2024-10-14_16h44.51.336,PsychoPy Exp,2023.1.2,59.564724858400126
Reality,FALSE,TB-Ig,D_B,PsychoPyStudy2Stim/D_B_3.png,"In REALITY, there are TWO cubes",2,h,b,1,1,0,1,1,0,0,0,0,B,PropFalse,0,19,19,74,NA,NA,NA,NA,NA,3.915000706911e-4,158.9607929000631,159.3572884001769,159.45855850027874,161.45689760008827,161.85700010042638,161.95682200044394,161.95682200044394,h,1,2.147221100050956,164.12444640044123,164.12444640044123,164.12444640044123,164.12444640044123,NA,NA,NA,NA,NA,NA,024,001,2024-10-14_16h44.51.336,PsychoPy Exp,2023.1.2,59.564724858400126
Belief,FALSE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_12.png,Adam THINKS there are ZERO cubes,0,h,b,2,0,2,2,0,2,0,0,0,B,PropFalse,0,20,20,199,NA,NA,NA,NA,NA,0.00115999998524785,164.21886010002345,164.62366110039875,164.7255970002152,166.72299170028418,167.12347630038855,167.2233833000064,167.2233833000064,b,0,1.6655236999504268,168.90714220004156,168.90714220004156,168.90714220004156,168.90714220004156,NA,NA,NA,NA,NA,NA,024,001,2024-10-14_16h44.51.336,PsychoPy Exp,2023.1.2,59.564724858400126
Reality,TRUE,TB-K,TD_NB,PsychoPyStudy2Stim/TD_NB_3.png,"In REALITY, there is ONE cube",1,b,h,2,1,1,2,1,1,0,0,0,NB,-,0,21,21,11,NA,NA,NA,NA,NA,7.3629990220069e-4,168.98408620012924,169.3736845999956,169.47410840028897,171.4730666000396,171.8737150002271,171.97374950023368,171.97374950023368,b,1,1.7384854997508228,173.73993660043925,173.73993660043925,173.73993660043925,173.73993660043925,NA,NA,NA,NA,NA,NA,024,001,2024-10-14_16h44.51.336,PsychoPy Exp,2023.1.2,59.564724858400126
Reality,FALSE,TB-Ig,D_B_D,PsychoPyStudy2Stim/D_B_D_2.png,"In REALITY, there are TWO cubes",2,h,b,2,2,0,1,1,0,1,1,0,B,PropFalse,0,22,22,77,NA,NA,NA,NA,NA,5.1699997857213e-4,173.8201173003763,174.22324690036476,174.32446770044044,176.32392870029437,176.72347820037976,176.82316100038588,176.82316100038588,h,1,1.576854099985212,178.424445300363,178.424445300363,178.424445300363,178.424445300363,NA,NA,NA,NA,NA,NA,024,001,2024-10-14_16h44.51.336,PsychoPy Exp,2023.1.2,59.564724858400126
