Condition,TrueFalse,Scenario,StimType,Stimulus,Statement,StatementNum,CorAnsEven,CorAnsOdd,TotalObjects,TotalDistractors,TotalTargets,VisibleObjects,VisibleDistractors,VisibleTargets,HiddenObjects,HiddenDistractors,HiddenTargets,Barrier,WhyFalse,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpISI.started,ExpPrimerText.started,ExpPrimerText.stopped,ExpText.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.941743500065058,14.920662299962714,14.920662299962714,space,33.56154010002501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,006,001,2024-10-02_16h38.34.993,PsychoPy Exp,2023.1.2,59.93213286622176
Belief,TRUE,TB-Ig,D_B_D,PsychoPyStudy2Stim/D_B_D_4.png,Adam THINKS there are ZERO cubes,0,b,h,2,2,0,1,1,0,1,1,0,B,-,0,0,0,133,NA,NA,NA,NA,NA,0.19626210001297295,48.768661400070414,49.15294010005891,49.25316740013659,51.25294860010035,51.65309499995783,51.7912656001281,51.7912656001281,b,1,2.8832083002198488,54.703000700101256,54.703000700101256,54.703000700101256,54.703000700101256,NA,NA,NA,NA,NA,NA,006,001,2024-10-02_16h38.34.993,PsychoPy Exp,2023.1.2,59.93213286622176
Reality,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_6.png,"In REALITY, there is ONE cube",1,h,b,2,0,2,1,0,1,1,0,1,B,PropFalse,0,1,1,103,NA,NA,NA,NA,NA,0.00169910001568496,54.802171000046656,55.18629129999317,55.28624889999628,57.286420500138775,57.68645039992407,57.78866590000689,57.78866590000689,h,1,2.3177398999687284,60.13635489996523,60.13635489996523,60.13635489996523,60.13635489996523,NA,NA,NA,NA,NA,NA,006,001,2024-10-02_16h38.34.993,PsychoPy Exp,2023.1.2,59.93213286622176
Knowledge,TRUE,TB-K-B,DD_B,PsychoPyStudy2Stim/DD_B_1.png,Adam KNOWS there are ZERO cubes,0,b,h,2,2,0,2,2,0,0,0,0,B,-,0,2,2,234,NA,NA,NA,NA,NA,0.00169750000350177,60.22770470008254,60.60293249995448,60.70308479992673,62.70305499993265,63.103017300134525,63.20533929998055,63.20533929998055,b,1,0.9569977999199182,64.18625489994884,64.18625489994884,64.18625489994884,64.18625489994884,NA,NA,NA,NA,NA,NA,006,001,2024-10-02_16h38.34.993,PsychoPy Exp,2023.1.2,59.93213286622176
Knowledge,TRUE,TB-K,TD_NB,PsychoPyStudy2Stim/TD_NB_1.png,Adam KNOWS there is ONE cube,1,b,h,2,1,1,2,1,1,0,0,0,NB,-,0,3,3,225,NA,NA,NA,NA,NA,0.00150799984112381,64.26132700010203,64.63599120010622,64.73615240002982,66.73642640002072,67.13630220014602,67.23869969998486,67.23869969998486,b,1,0.6116969001013786,67.86967960000038,67.86967960000038,67.86967960000038,67.86967960000038,NA,NA,NA,NA,NA,NA,006,001,2024-10-02_16h38.34.993,PsychoPy Exp,2023.1.2,59.93213286622176
Reality,FALSE,TB-Ig,D_B,PsychoPyStudy2Stim/D_B_3.png,"In REALITY, there are TWO cubes",2,h,b,1,1,0,1,1,0,0,0,0,B,PropFalse,0,4,4,74,NA,NA,NA,NA,NA,0.00170950009487569,67.96741949999705,68.35291579994373,68.45301910000853,70.45282110013068,70.85287669999525,70.95523079996929,70.95523079996929,h,1,0.8551503999624401,71.83628219994716,71.83628219994716,71.83628219994716,71.83628219994716,NA,NA,NA,NA,NA,NA,006,001,2024-10-02_16h38.34.993,PsychoPy Exp,2023.1.2,59.93213286622176
Reality,TRUE,TB-K,T_NB,PsychoPyStudy2Stim/T_NB_3.png,"In REALITY, there is ONE cube",1,b,h,1,0,1,1,0,1,0,0,0,NB,-,0,5,5,5,NA,NA,NA,NA,NA,0.00168090010993182,71.92409400013275,72.30289250006899,72.4030065999832,74.40302400011569,74.80293720006011,74.90522690000944,74.90522690000944,b,1,0.8651908000465482,75.78606680012308,75.78606680012308,75.78606680012308,75.78606680012308,NA,NA,NA,NA,NA,NA,006,001,2024-10-02_16h38.34.993,PsychoPy Exp,2023.1.2,59.93213286622176
Knowledge,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_1.png,Adam KNOWS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoKnowledge,0,6,6,312,NA,NA,NA,NA,NA,0.00148240011185407,75.85997770004906,76.23618960008025,76.33634919999167,78.33633990003727,78.73631900013424,78.838701199973,78.838701199973,h,1,0.9478891000617296,79.80273430002853,79.80273430002853,79.80273430002853,79.80273430002853,NA,NA,NA,NA,NA,NA,006,001,2024-10-02_16h38.34.993,PsychoPy Exp,2023.1.2,59.93213286622176
Knowledge,TRUE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_18.png,Adam KNOWS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,B,-,0,7,7,251,NA,NA,NA,NA,NA,4.5110005885362e-4,79.87945770006627,80.25287090009078,80.35281620011665,82.3528881999664,82.75297149992548,82.85522549995221,82.85522549995221,b,1,0.7711334000341594,83.652892800048,83.652892800048,83.652892800048,83.652892800048,NA,NA,NA,NA,NA,NA,006,001,2024-10-02_16h38.34.993,PsychoPy Exp,2023.1.2,59.93213286622176
Knowledge,TRUE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_1.png,Adam KNOWS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,NB,-,0,8,8,228,NA,NA,NA,NA,NA,0.00168560002930462,83.74663610011339,84.11954650003463,84.21967529994436,86.21963519998826,86.61968220002018,86.7219800001476,86.7219800001476,b,1,0.8083144999109209,87.55268980003893,87.55268980003893,87.55268980003893,87.55268980003893,NA,NA,NA,NA,NA,NA,006,001,2024-10-02_16h38.34.993,PsychoPy Exp,2023.1.2,59.93213286622176
Belief,TRUE,TB-Ig,D_B,PsychoPyStudy2Stim/D_B_4.png,Adam THINKS there are ZERO cubes,0,b,h,1,1,0,1,1,0,0,0,0,B,-,0,9,9,129,NA,NA,NA,NA,NA,0.00170099991373717,87.62453710008413,88.00283719995059,88.10298960004002,90.10301219997928,90.50293840002269,90.60515550011768,90.60515550011768,b,1,1.1172909999731928,91.75287480000408,91.75287480000408,91.75287480000408,91.75287480000408,NA,NA,NA,NA,NA,NA,006,001,2024-10-02_16h38.34.993,PsychoPy Exp,2023.1.2,59.93213286622176
Reality,TRUE,TB-K,TT_NB,PsychoPyStudy2Stim/TT_NB_5.png,"In REALITY, there are TWO cubes",2,b,h,2,0,2,2,0,2,0,0,0,NB,-,0,10,10,16,NA,NA,NA,NA,NA,0.00168600003235042,91.84153760015032,92.2194998001214,92.31961579993369,94.31945009995252,94.71950360015036,94.8219175999984,94.8219175999984,b,1,0.6523827998898923,95.5028478000313,95.5028478000313,95.5028478000313,95.5028478000313,NA,NA,NA,NA,NA,NA,006,001,2024-10-02_16h38.34.993,PsychoPy Exp,2023.1.2,59.93213286622176
Knowledge,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_5.png,Adam KNOWS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoKnowledge,0,11,11,310,NA,NA,NA,NA,NA,0.00167550006881356,95.58684240002184,95.9692989999894,96.06962750013918,98.06943159992808,98.4695469001308,98.5718970000744,98.5718970000744,h,1,1.1900639000814408,99.78618669998832,99.78618669998832,99.78618669998832,99.78618669998832,NA,NA,NA,NA,NA,NA,006,001,2024-10-02_16h38.34.993,PsychoPy Exp,2023.1.2,59.93213286622176
