Condition,TrueFalse,Scenario,StimType,Stimulus,Statement,StatementNum,CorAnsEven,CorAnsOdd,TotalObjects,TotalDistractors,TotalTargets,VisibleObjects,VisibleDistractors,VisibleTargets,HiddenObjects,HiddenDistractors,HiddenTargets,Barrier,WhyFalse,ExpTrial.thisRepN,ExpTrial.thisTrialN,ExpTrial.thisN,ExpTrial.thisIndex,ExpIntroText.started,ExpIntroPressSPACEText.started,ExpIntroPressSPACE.started,ExpIntroPressSPACE.keys,ExpIntroPressSPACE.rt,ExpISI.started,ExpPrimerText.started,ExpPrimerText.stopped,ExpText.started,ExpImagePrimer.started,ExpImagePrimer.stopped,ExpImage.started,ExpResponse.started,ExpResponse.keys,ExpResponse.corr,ExpResponse.rt,BreakTextPrompt.started,BreakTextPrompt.stopped,BreakTextKeyResponse.started,BreakTextKeyResponse.stopped,BreakTextKeyResponse.keys,BreakTextKeyResponse.rt,ExpEndText.started,ExpEndPressSPACE.started,ExpEndPressSPACE.keys,ExpEndPressSPACE.rt,participant,session,date,expName,psychopyVersion,frameRate
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.99960740003735,27.983268899843097,27.983268899843097,space,15.38487059995532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,012,001,2024-10-08_11h02.33.545,PsychoPy Exp,2023.1.2,59.99901603658368
Belief,TRUE,TB-K,TD_NB,PsychoPyStudy2Stim/TD_NB_3.png,Adam THINKS there is ONE cube,1,b,h,2,1,1,2,1,1,0,0,0,NB,-,0,0,0,119,NA,NA,NA,NA,NA,0.19409350003115833,43.67743619997054,44.04890099982731,44.14922049990855,46.14902709983289,46.5491219998803,46.67905709985643,46.67905709985643,b,1,2.0889772998634726,48.79894819995389,48.79894819995389,48.79894819995389,48.79894819995389,NA,NA,NA,NA,NA,NA,012,001,2024-10-08_11h02.33.545,PsychoPy Exp,2023.1.2,59.99901603658368
Knowledge,FALSE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_3.png,Adam KNOWS there are TWO cubes,2,h,b,2,0,2,1,0,1,1,0,1,B,PropTrueNoKnowledge,0,1,1,314,NA,NA,NA,NA,NA,0.00115330005064606,48.88972730003297,49.2657084998209,49.36587129998952,51.36590390000492,51.765919300029054,51.86823219992221,51.86823219992221,h,1,1.748129100073129,53.63230269984342,53.63230269984342,53.63230269984342,53.63230269984342,NA,NA,NA,NA,NA,NA,012,001,2024-10-08_11h02.33.545,PsychoPy Exp,2023.1.2,59.99901603658368
Knowledge,FALSE,FB-Ig,D_B_T,PsychoPyStudy2Stim/D_B_T_1.png,Adam KNOWS there is ONE cube,1,h,b,2,1,1,1,1,0,1,0,1,B,PropTrueNoKnowledge,0,2,2,318,NA,NA,NA,NA,NA,9.2820008285343e-4,53.73040400003083,54.11571789998561,54.2159039999824,56.21566809993237,56.61563989985734,56.71824249997735,56.71824249997735,h,1,2.8099795999005437,59.54907529987395,59.54907529987395,59.54907529987395,59.54907529987395,NA,NA,NA,NA,NA,NA,012,001,2024-10-08_11h02.33.545,PsychoPy Exp,2023.1.2,59.99901603658368
Belief,TRUE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_12.png,Adam THINKS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,B,-,0,3,3,145,NA,NA,NA,NA,NA,0.001693099969998,59.657359999837354,60.03236710000783,60.13248729985207,62.13249689992517,62.53246669983491,62.635142399929464,62.635142399929464,b,1,1.1974311999510974,63.848816599929705,63.848816599929705,63.848816599929705,63.848816599929705,NA,NA,NA,NA,NA,NA,012,001,2024-10-08_11h02.33.545,PsychoPy Exp,2023.1.2,59.99901603658368
Reality,TRUE,FB-Ig,T_B_T,PsychoPyStudy2Stim/T_B_T_3.png,"In REALITY, there are TWO cubes",2,b,h,2,0,2,1,0,1,1,0,1,B,-,0,4,4,46,NA,NA,NA,NA,NA,4.508001729846e-4,63.92860109987669,64.29876159993,64.39912479999475,66.39911019988358,66.79907349986024,66.90158810000867,66.90158810000867,b,1,1.7471429998986423,68.6655168000143,68.6655168000143,68.6655168000143,68.6655168000143,NA,NA,NA,NA,NA,NA,012,001,2024-10-08_11h02.33.545,PsychoPy Exp,2023.1.2,59.99901603658368
Reality,FALSE,TB-K-B,TD_B,PsychoPyStudy2Stim/TD_B_5.png,"In REALITY, there are ZERO cubes",0,h,b,2,1,1,2,1,1,0,0,0,B,PropFalse,0,5,5,88,NA,NA,NA,NA,NA,3.9480021223425e-4,68.74479639995843,69.11538979993202,69.21556839998811,71.21573069994338,71.61556099983864,71.71812530001625,71.71812530001625,h,1,0.8502664000261575,72.59880089992657,72.59880089992657,72.59880089992657,72.59880089992657,NA,NA,NA,NA,NA,NA,012,001,2024-10-08_11h02.33.545,PsychoPy Exp,2023.1.2,59.99901603658368
Reality,TRUE,TB-K,T_NB,PsychoPyStudy2Stim/T_NB_2.png,"In REALITY, there is ONE cube",1,b,h,1,0,1,1,0,1,0,0,0,NB,-,0,6,6,4,NA,NA,NA,NA,NA,4.0330016054213e-4,72.67387409997173,73.04878589999862,73.14907709998079,75.14882959984243,75.5489250998944,75.6516590998508,75.6516590998508,b,1,1.149098200025037,76.81546219997108,76.81546219997108,76.81546219997108,76.81546219997108,NA,NA,NA,NA,NA,NA,012,001,2024-10-08_11h02.33.545,PsychoPy Exp,2023.1.2,59.99901603658368
Reality,FALSE,TB-K-B,TD_B,PsychoPyStudy2Stim/TD_B_3.png,"In REALITY, there are ZERO cubes",0,h,b,2,1,1,2,1,1,0,0,0,B,PropFalse,0,7,7,86,NA,NA,NA,NA,NA,0.00174099998548626,76.89167249994352,77.26558529981412,77.36579469987191,79.36574419983663,79.76572389993817,79.86815919983201,79.86815919983201,h,1,1.6278617999050766,81.51557259983383,81.51557259983383,81.51557259983383,81.51557259983383,NA,NA,NA,NA,NA,NA,012,001,2024-10-08_11h02.33.545,PsychoPy Exp,2023.1.2,59.99901603658368
Knowledge,TRUE,TB-K-B,TT_B,PsychoPyStudy2Stim/TT_B_13.png,Adam KNOWS there are TWO cubes,2,b,h,2,0,2,2,0,2,0,0,0,B,-,0,8,8,246,NA,NA,NA,NA,NA,0.0015686999540776,81.6033960999921,81.98226489988156,82.08240409987047,84.08240949991159,84.4822211000137,84.58479469991289,84.58479469991289,b,1,1.0549814999103546,85.66536969994195,85.66536969994195,85.66536969994195,85.66536969994195,NA,NA,NA,NA,NA,NA,012,001,2024-10-08_11h02.33.545,PsychoPy Exp,2023.1.2,59.99901603658368
